178049,exist,none,withinOneMonth,withoutInvoice,none,1
178145,exist,none,withinOneMonth,withoutInvoice,none,1
178257,exist,none,withinOneMonth,withoutInvoice,none,1
178341,exist,none,withinTwoMonth,withoutInvoice,none,1
178465,exist,none,withinOneMonth,withoutInvoice,none,1
178814,exist,none,withinOneMonth,withoutInvoice,none,1
178901,exist,none,withinOneMonth,withoutInvoice,none,1
179031,exist,none,withinOneMonth,withoutInvoice,none,1
17909,exist,none,withoutMonth,withoutInvoice,none,1
179193,exist,none,withinOneMonth,withoutInvoice,none,1
179569,exist,none,withinOneMonth,withoutInvoice,none,1
179713,none,none,withoutInvoice,withoutInvoice,none,1
17995,none,exist,withoutInvoice,withinOneMonth,none,1
179955,exist,none,withinOneMonth,withoutInvoice,none,1
180210,none,exist,withoutInvoice,withinOneMonth,none,1
180322,exist,exist,withinOneMonth,withinOneMonth,none,1
180530,exist,none,withinTwoMonth,withoutInvoice,low,1
180702,none,exist,withoutInvoice,withinOneMonth,low,1
180874,exist,none,withinOneMonth,withoutInvoice,none,1
181173,none,exist,withoutInvoice,withinOneMonth,none,1
181278,exist,exist,withinOneMonth,withinTwoMonth,low,1
182204,exist,none,withinTwoMonth,withoutInvoice,low,1
182370,exist,none,withinOneMonth,withoutInvoice,none,1
182701,exist,none,withinOneMonth,withoutInvoice,low,1
182733,exist,exist,withinOneMonth,withinOneMonth,none,1
182765,exist,none,withinOneMonth,withoutInvoice,none,1
183013,exist,none,withinOneMonth,withoutInvoice,none,1
183323,exist,none,withinOneMonth,withoutInvoice,none,1
183349,exist,exist,withinTwoMonth,withinOneMonth,none,1
183359,exist,none,withinOneMonth,withoutInvoice,none,1
183645,exist,none,withinOneMonth,withoutInvoice,none,1
183804,exist,none,withinOneMonth,withoutInvoice,none,1
183904,exist,none,withinOneMonth,withoutInvoice,none,1
183924,exist,none,withinOneMonth,withoutInvoice,none,1
183964,exist,none,withinOneMonth,withoutInvoice,none,1
18410,exist,none,withinTwoMonth,withoutInvoice,none,1
184112,exist,none,withinOneMonth,withoutInvoice,none,1
184267,none,exist,withoutInvoice,withinOneMonth,low,1
184474,exist,exist,withinOneMonth,withinOneMonth,none,1
184482,exist,exist,withinOneMonth,withinTwoMonth,none,1
184648,exist,exist,withoutMonth,withoutMonth,none,1
184717,exist,none,withinOneMonth,withoutInvoice,none,1
185318,exist,none,withinOneMonth,withoutInvoice,high,1
185484,exist,exist,withinTwoMonth,withinOneMonth,none,1
185598,exist,none,withinOneMonth,withoutInvoice,none,1
185629,exist,none,withinOneMonth,withoutInvoice,none,1
185647,exist,exist,withinOneMonth,withoutMonth,high,1
185653,none,none,withoutInvoice,withoutInvoice,none,1
185946,exist,none,withinOneMonth,withoutInvoice,none,1
186088,exist,none,withinOneMonth,withoutInvoice,none,1
18617,none,exist,withoutInvoice,withinOneMonth,none,1
18619,exist,none,withinOneMonth,withoutInvoice,none,1
186233,exist,exist,withinOneMonth,withinOneMonth,none,1
186393,exist,none,withinOneMonth,withoutInvoice,none,1
186422,exist,none,withinOneMonth,withoutInvoice,none,1
186424,exist,exist,withinTwoMonth,withoutMonth,low,1
186487,exist,none,withinOneMonth,withoutInvoice,none,1
186581,exist,exist,withinOneMonth,withinOneMonth,none,1
186637,exist,none,withinOneMonth,withoutInvoice,none,1
186643,exist,none,withinOneMonth,withoutInvoice,none,1
186893,exist,none,withinOneMonth,withoutInvoice,none,1
187446,exist,none,withinOneMonth,withoutInvoice,none,1
187557,exist,none,withinTwoMonth,withoutInvoice,none,1
18763,none,exist,withoutInvoice,withinOneMonth,low,1
188057,none,exist,withoutInvoice,withinTwoMonth,none,1
188210,exist,none,withinOneMonth,withoutInvoice,none,1
188781,exist,none,withinOneMonth,withoutInvoice,none,1
18887,exist,none,withinOneMonth,withoutInvoice,none,1
188955,none,exist,withoutInvoice,withinOneMonth,high,1
188995,none,exist,withoutInvoice,withinOneMonth,low,1
189039,exist,none,withoutMonth,withoutInvoice,none,1
189231,exist,none,withoutMonth,withoutInvoice,none,1
189269,exist,none,withinOneMonth,withoutInvoice,none,1
189554,exist,exist,withinOneMonth,withinOneMonth,none,1
189934,exist,none,withinOneMonth,withoutInvoice,low,1
190082,exist,none,withinTwoMonth,withoutInvoice,none,1
190133,exist,exist,withinOneMonth,withinOneMonth,none,1
190146,exist,exist,withinTwoMonth,withinTwoMonth,none,1
190594,exist,none,withinOneMonth,withoutInvoice,none,1
19087,exist,none,withinTwoMonth,withoutInvoice,low,1
19138,exist,none,withinOneMonth,withoutInvoice,none,1
191411,exist,none,withinOneMonth,withoutInvoice,none,1
191544,none,exist,withoutInvoice,withinOneMonth,none,1
191575,exist,none,withinOneMonth,withoutInvoice,none,1
191991,exist,none,withinOneMonth,withoutInvoice,none,1
192092,none,none,withoutInvoice,withoutInvoice,none,1
192569,none,exist,withoutInvoice,withinOneMonth,none,1
192673,none,exist,withoutInvoice,withinOneMonth,none,1
192833,none,exist,withoutInvoice,withinOneMonth,none,1
19323,exist,exist,withinTwoMonth,withinOneMonth,low,1
193461,exist,none,withinOneMonth,withoutInvoice,low,1
193526,exist,none,withinOneMonth,withoutInvoice,none,1
193620,exist,none,withinOneMonth,withoutInvoice,none,1
193621,none,none,withoutInvoice,withoutInvoice,none,1
193754,exist,none,withinOneMonth,withoutInvoice,none,1
193768,none,exist,withoutInvoice,withinOneMonth,none,1
193801,exist,none,withoutMonth,withoutInvoice,none,1
194411,exist,none,withinOneMonth,withoutInvoice,none,1
194420,exist,none,withinTwoMonth,withoutInvoice,low,1
194506,exist,none,withinOneMonth,withoutInvoice,none,1
194635,exist,none,withinOneMonth,withoutInvoice,none,1
194694,exist,exist,withinOneMonth,withinOneMonth,none,1
194881,none,exist,withoutInvoice,withinOneMonth,none,1
195014,exist,none,withinTwoMonth,withoutInvoice,low,1
195321,exist,none,withinOneMonth,withoutInvoice,none,1
195420,exist,none,withoutMonth,withoutInvoice,none,1
19561,exist,none,withinOneMonth,withoutInvoice,none,1
19568,exist,none,withinOneMonth,withoutInvoice,none,1
195710,exist,none,withinOneMonth,withoutInvoice,low,1
195969,exist,none,withinTwoMonth,withoutInvoice,none,1
196041,exist,exist,withinOneMonth,withoutMonth,none,1
196096,exist,exist,withinOneMonth,withinOneMonth,none,1
19612,exist,exist,withinOneMonth,withinOneMonth,none,1
196153,exist,none,withinOneMonth,withoutInvoice,none,1
196196,exist,exist,withoutMonth,withinOneMonth,none,1
196222,exist,none,withinOneMonth,withoutInvoice,none,1
196290,exist,none,withinOneMonth,withoutInvoice,none,1
196894,exist,exist,withinOneMonth,withinOneMonth,none,1
197085,none,none,withoutInvoice,withoutInvoice,none,1
197097,exist,none,withinOneMonth,withoutInvoice,none,1
197309,exist,none,withinTwoMonth,withoutInvoice,low,1
197672,exist,none,withoutMonth,withoutInvoice,none,1
19773,exist,exist,withinOneMonth,withinOneMonth,none,1
198283,none,none,withoutInvoice,withoutInvoice,none,1
198382,exist,exist,withinOneMonth,withinOneMonth,none,1
198484,exist,none,withinOneMonth,withoutInvoice,low,1
198525,exist,none,withinOneMonth,withoutInvoice,none,1
198823,exist,none,withinOneMonth,withoutInvoice,none,1
199170,exist,exist,withinOneMonth,withinTwoMonth,none,1
199332,exist,none,withinTwoMonth,withoutInvoice,low,1
199339,exist,none,withoutMonth,withoutInvoice,none,1
200111,exist,none,withinOneMonth,withoutInvoice,none,1
200130,exist,exist,withoutMonth,withinOneMonth,none,1
20014,exist,exist,withinOneMonth,withinOneMonth,none,1
200169,exist,none,withinOneMonth,withoutInvoice,none,1
200388,none,exist,withoutInvoice,withinOneMonth,none,1
2005,exist,none,withinOneMonth,withoutInvoice,none,1
200672,exist,exist,withinOneMonth,withinOneMonth,low,1
200780,exist,none,withinOneMonth,withoutInvoice,none,1
200793,exist,exist,withinOneMonth,withinOneMonth,none,1
200815,exist,none,withinOneMonth,withoutInvoice,none,1
201118,exist,none,withinOneMonth,withoutInvoice,none,1
201412,none,exist,withoutInvoice,withinOneMonth,none,1
201497,exist,exist,withinOneMonth,withinOneMonth,none,1
201594,exist,none,withinOneMonth,withoutInvoice,none,1
201611,none,none,withoutInvoice,withoutInvoice,none,1
201786,exist,none,withinOneMonth,withoutInvoice,none,1
201895,none,exist,withoutInvoice,withinOneMonth,none,1
201956,none,exist,withoutInvoice,withinOneMonth,low,1
202014,none,exist,withoutInvoice,withinOneMonth,none,1
202028,exist,none,withinOneMonth,withoutInvoice,none,1
202029,exist,none,withinOneMonth,withoutInvoice,low,1
202061,exist,none,withinOneMonth,withoutInvoice,low,1
202158,exist,none,withinOneMonth,withoutInvoice,none,1
202310,exist,none,withinOneMonth,withoutInvoice,low,1
202398,exist,none,withinOneMonth,withoutInvoice,none,1
202443,exist,none,withinOneMonth,withoutInvoice,none,1
202691,exist,none,withinOneMonth,withoutInvoice,none,1
203184,exist,none,withinOneMonth,withoutInvoice,low,1
20328,exist,exist,withoutMonth,withinOneMonth,none,1
203287,none,exist,withoutInvoice,withinOneMonth,low,1
203507,none,exist,withoutInvoice,withinOneMonth,none,1
203681,none,exist,withoutInvoice,withinOneMonth,none,1
203723,exist,exist,withinTwoMonth,withinOneMonth,none,1
203947,exist,none,withoutMonth,withoutInvoice,none,1
203977,exist,exist,withinTwoMonth,withinTwoMonth,low,1
204111,exist,none,withinOneMonth,withoutInvoice,none,1
204197,exist,none,withinOneMonth,withoutInvoice,none,1
204218,exist,none,withinOneMonth,withoutInvoice,none,1
204243,exist,none,withinOneMonth,withoutInvoice,none,1
204436,exist,exist,withinOneMonth,withinOneMonth,none,1
204596,none,exist,withoutInvoice,withinOneMonth,none,1
204731,exist,none,withinOneMonth,withoutInvoice,none,1
204746,exist,none,withoutMonth,withoutInvoice,none,1
204816,exist,exist,withinOneMonth,withinOneMonth,none,1
204935,exist,exist,withinTwoMonth,withinOneMonth,none,1
204959,exist,none,withinOneMonth,withoutInvoice,none,1
204976,exist,none,withinOneMonth,withoutInvoice,none,1
204998,exist,none,withinTwoMonth,withoutInvoice,low,1
205207,exist,exist,withinOneMonth,withinOneMonth,none,1
205210,exist,none,withinOneMonth,withoutInvoice,none,1
20557,exist,exist,withinOneMonth,withinOneMonth,none,1
205612,none,exist,withoutInvoice,withinOneMonth,none,1
205618,none,none,withoutInvoice,withoutInvoice,none,1
205961,exist,none,withinOneMonth,withoutInvoice,none,1
206141,exist,none,withinOneMonth,withoutInvoice,low,1
206290,exist,none,withinOneMonth,withoutInvoice,none,1
206743,exist,none,withinOneMonth,withoutInvoice,none,1
206753,exist,exist,withinOneMonth,withinOneMonth,none,1
206988,exist,none,withinOneMonth,withoutInvoice,none,1
207019,exist,exist,withinTwoMonth,withinOneMonth,none,1
207024,exist,none,withinTwoMonth,withoutInvoice,low,1
20731,none,exist,withoutInvoice,withinOneMonth,none,1
207330,none,none,withoutInvoice,withoutInvoice,none,1
207404,exist,none,withinOneMonth,withoutInvoice,none,1
207591,none,exist,withoutInvoice,withinOneMonth,none,1
207758,exist,none,withinOneMonth,withoutInvoice,none,1
207876,exist,exist,withinOneMonth,withinOneMonth,none,1
207877,exist,none,withinTwoMonth,withoutInvoice,low,1
208145,none,exist,withoutInvoice,withinOneMonth,none,1
208171,none,exist,withoutInvoice,withinOneMonth,none,1
208265,none,exist,withoutInvoice,withinOneMonth,none,1
208456,exist,exist,withinOneMonth,withinTwoMonth,high,1
20850,none,exist,withoutInvoice,withinOneMonth,none,1
208914,none,exist,withoutInvoice,withinOneMonth,none,1
208931,exist,none,withinOneMonth,withoutInvoice,none,1
209002,none,exist,withoutInvoice,withinOneMonth,low,1
209051,none,exist,withoutInvoice,withinOneMonth,none,1
209471,exist,exist,withinOneMonth,withinOneMonth,none,1
2099,exist,none,withinOneMonth,withoutInvoice,none,1
20990,exist,none,withinOneMonth,withoutInvoice,none,1
21003,exist,none,withinOneMonth,withoutInvoice,none,1
210054,none,exist,withoutInvoice,withinOneMonth,none,1
21042,none,exist,withoutInvoice,withinOneMonth,none,1
210430,exist,none,withinOneMonth,withoutInvoice,none,1
210533,none,exist,withoutInvoice,withinOneMonth,none,1
210618,exist,none,withinTwoMonth,withoutInvoice,none,1
211007,exist,none,withinOneMonth,withoutInvoice,none,1
211015,none,exist,withoutInvoice,withinOneMonth,none,1
211034,none,none,withoutInvoice,withoutInvoice,none,1
211158,exist,none,withinTwoMonth,withoutInvoice,low,1
211458,exist,none,withinTwoMonth,withoutInvoice,low,1
211655,exist,none,withoutMonth,withoutInvoice,none,1
211658,exist,none,withinTwoMonth,withoutInvoice,low,1
211747,exist,none,withinTwoMonth,withoutInvoice,none,1
211781,exist,none,withinOneMonth,withoutInvoice,none,1
21186,exist,none,withinOneMonth,withoutInvoice,none,1
212193,exist,exist,withinOneMonth,withinOneMonth,none,1
212639,none,exist,withoutInvoice,withinOneMonth,low,1
212833,none,exist,withoutInvoice,withinOneMonth,none,1
212867,exist,none,withinOneMonth,withoutInvoice,none,1
212978,exist,exist,withoutMonth,withinOneMonth,none,1
213127,exist,none,withinOneMonth,withoutInvoice,none,1
213249,exist,none,withinOneMonth,withoutInvoice,low,1
213601,exist,none,withinOneMonth,withoutInvoice,none,1
213634,exist,none,withinOneMonth,withoutInvoice,none,1
213748,exist,none,withinOneMonth,withoutInvoice,none,1
213885,exist,none,withinOneMonth,withoutInvoice,low,1
213890,none,exist,withoutInvoice,withinOneMonth,none,1
21390,exist,none,withinOneMonth,withoutInvoice,none,1
214046,none,none,withoutInvoice,withoutInvoice,none,1
214200,exist,none,withinOneMonth,withoutInvoice,none,1
214246,exist,none,withinOneMonth,withoutInvoice,none,1
214338,exist,none,withinOneMonth,withoutInvoice,low,1
214511,exist,none,withinOneMonth,withoutInvoice,low,1
214549,none,none,withoutInvoice,withoutInvoice,none,1
214555,exist,none,withinOneMonth,withoutInvoice,none,1
214822,none,exist,withoutInvoice,withinTwoMonth,low,1
215103,exist,none,withinTwoMonth,withoutInvoice,low,1
215259,exist,none,withinOneMonth,withoutInvoice,none,1
215312,exist,none,withinOneMonth,withoutInvoice,low,1
215494,exist,none,withinOneMonth,withoutInvoice,none,1
215622,exist,none,withinOneMonth,withoutInvoice,none,1
215799,exist,none,withinOneMonth,withoutInvoice,none,1
215819,exist,none,withinOneMonth,withoutInvoice,low,1
215840,exist,none,withinOneMonth,withoutInvoice,none,1
215903,none,exist,withoutInvoice,withinOneMonth,none,1
216066,exist,none,withinTwoMonth,withoutInvoice,low,1
21608,none,exist,withoutInvoice,withinOneMonth,none,1
216252,exist,none,withinOneMonth,withoutInvoice,none,1
216259,exist,none,withinOneMonth,withoutInvoice,none,1
21642,none,none,withoutInvoice,withoutInvoice,none,1
216750,exist,none,withinOneMonth,withoutInvoice,none,1
216758,exist,exist,withinOneMonth,withinOneMonth,none,1
216874,exist,none,withinOneMonth,withoutInvoice,none,1
21690,exist,none,withinOneMonth,withoutInvoice,none,1
217459,exist,none,withinOneMonth,withoutInvoice,none,1
217567,exist,none,withoutMonth,withoutInvoice,none,1
217630,exist,none,withinOneMonth,withoutInvoice,none,1
217846,none,exist,withoutInvoice,withinOneMonth,none,1
217987,exist,none,withinOneMonth,withoutInvoice,none,1
217988,none,none,withoutInvoice,withoutInvoice,none,1
218405,exist,none,withinOneMonth,withoutInvoice,none,1
218759,exist,none,withinOneMonth,withoutInvoice,none,1
218778,none,exist,withoutInvoice,withinTwoMonth,low,1
21952,exist,none,withinOneMonth,withoutInvoice,low,1
220423,exist,exist,withinOneMonth,withinOneMonth,none,1
220488,exist,exist,withinOneMonth,withinOneMonth,none,1
2205,exist,exist,withinTwoMonth,withinOneMonth,low,1
220572,exist,none,withinOneMonth,withoutInvoice,none,1
22062,exist,none,withinOneMonth,withoutInvoice,none,1
220702,exist,none,withinOneMonth,withoutInvoice,none,1
221156,exist,exist,withinOneMonth,withinOneMonth,none,1
221233,exist,exist,withoutMonth,withinOneMonth,none,1
221506,none,exist,withoutInvoice,withinOneMonth,none,1
22154,exist,exist,withinOneMonth,withinOneMonth,none,1
22175,exist,none,withinOneMonth,withoutInvoice,none,1
221805,exist,exist,withinOneMonth,withinOneMonth,none,1
221890,none,none,withoutInvoice,withoutInvoice,none,1
221942,exist,none,withinOneMonth,withoutInvoice,none,1
221950,exist,exist,withoutMonth,withinOneMonth,none,1
221969,exist,none,withinOneMonth,withoutInvoice,none,1
221984,exist,none,withinOneMonth,withoutInvoice,none,1
222014,exist,none,withinOneMonth,withoutInvoice,none,1
222048,none,none,withoutInvoice,withoutInvoice,none,1
222203,exist,exist,withoutMonth,withinOneMonth,low,1
222308,exist,none,withinOneMonth,withoutInvoice,none,1
222371,exist,none,withinOneMonth,withoutInvoice,none,1
222497,exist,none,withinOneMonth,withoutInvoice,none,1
222531,exist,none,withinOneMonth,withoutInvoice,none,1
222545,exist,none,withinTwoMonth,withoutInvoice,low,1
22264,exist,exist,withinTwoMonth,withinOneMonth,none,1
222689,exist,exist,withinOneMonth,withinOneMonth,low,1
223058,none,exist,withoutInvoice,withinOneMonth,none,1
223289,exist,none,withinOneMonth,withoutInvoice,none,1
223301,exist,none,withinOneMonth,withoutInvoice,none,1
223540,exist,none,withinOneMonth,withoutInvoice,none,1
223672,none,exist,withoutInvoice,withinOneMonth,low,1
223783,exist,exist,withinOneMonth,withinOneMonth,none,1
223872,exist,exist,withinOneMonth,withinOneMonth,none,1
223999,exist,none,withinOneMonth,withoutInvoice,none,1
224392,exist,none,withinOneMonth,withoutInvoice,low,1
224698,exist,none,withinOneMonth,withoutInvoice,low,1
224806,exist,none,withinOneMonth,withoutInvoice,none,1
224807,exist,none,withinOneMonth,withoutInvoice,none,1
224928,exist,none,withinOneMonth,withoutInvoice,none,1
224988,none,exist,withoutInvoice,withinOneMonth,none,1
225104,none,exist,withoutInvoice,withinOneMonth,none,1
225682,exist,exist,withinOneMonth,withinOneMonth,none,1
225766,exist,none,withinOneMonth,withoutInvoice,low,1
225876,exist,none,withinOneMonth,withoutInvoice,none,1
226311,exist,none,withinOneMonth,withoutInvoice,none,1
226494,exist,none,withinOneMonth,withoutInvoice,none,1
226791,exist,none,withinOneMonth,withoutInvoice,none,1
226799,exist,none,withinOneMonth,withoutInvoice,none,1
226852,none,exist,withoutInvoice,withinOneMonth,none,1
227074,exist,none,withinOneMonth,withoutInvoice,none,1
22719,exist,none,withinTwoMonth,withoutInvoice,low,1
22749,exist,none,withinTwoMonth,withoutInvoice,low,1
22781,none,exist,withoutInvoice,withinOneMonth,none,1
227888,exist,none,withinOneMonth,withoutInvoice,none,1
227915,exist,exist,withinTwoMonth,withinOneMonth,low,1
228314,exist,exist,withinOneMonth,withinOneMonth,none,1
228326,exist,none,withinOneMonth,withoutInvoice,none,1
228329,exist,none,withinOneMonth,withoutInvoice,none,1
228843,exist,exist,withinOneMonth,withinTwoMonth,low,1
229056,exist,none,withinOneMonth,withoutInvoice,none,1
229404,exist,none,withinOneMonth,withoutInvoice,none,1
229540,exist,none,withinOneMonth,withoutInvoice,none,1
229807,exist,none,withinOneMonth,withoutInvoice,none,1
229933,exist,none,withinOneMonth,withoutInvoice,none,1
230134,none,exist,withoutInvoice,withinOneMonth,low,1
23015,exist,none,withinOneMonth,withoutInvoice,none,1
230247,exist,none,withinOneMonth,withoutInvoice,none,1
230642,exist,none,withinOneMonth,withoutInvoice,none,1
230740,none,exist,withoutInvoice,withinOneMonth,none,1
230772,exist,exist,withinOneMonth,withoutMonth,none,1
230825,exist,none,withinOneMonth,withoutInvoice,none,1
230870,exist,none,withinOneMonth,withoutInvoice,none,1
231169,exist,none,withinTwoMonth,withoutInvoice,low,1
231550,exist,none,withinOneMonth,withoutInvoice,none,1
231695,exist,none,withinOneMonth,withoutInvoice,high,1
231785,exist,none,withinOneMonth,withoutInvoice,none,1
232,exist,none,withoutMonth,withoutInvoice,none,1
232040,none,exist,withoutInvoice,withinOneMonth,none,1
232156,none,exist,withoutInvoice,withinOneMonth,none,1
232500,exist,none,withoutMonth,withoutInvoice,none,1
23258,exist,none,withinOneMonth,withoutInvoice,none,1
232583,exist,exist,withinOneMonth,withinOneMonth,none,1
232966,exist,exist,withoutMonth,withinOneMonth,none,1
233234,none,exist,withoutInvoice,withinOneMonth,none,1
233702,exist,none,withinOneMonth,withoutInvoice,none,1
233751,exist,none,withinOneMonth,withoutInvoice,none,1
233962,exist,none,withinOneMonth,withoutInvoice,none,1
233992,exist,none,withoutMonth,withoutInvoice,none,1
234179,exist,exist,withinOneMonth,withinTwoMonth,none,1
234220,exist,none,withinOneMonth,withoutInvoice,none,1
234462,none,exist,withoutInvoice,withinOneMonth,none,1
234599,none,exist,withoutInvoice,withinOneMonth,none,1
234695,exist,none,withinOneMonth,withoutInvoice,none,1
234723,none,exist,withoutInvoice,withinOneMonth,none,1
234750,exist,none,withinOneMonth,withoutInvoice,none,1
234849,exist,none,withinOneMonth,withoutInvoice,low,1
234853,none,exist,withoutInvoice,withinOneMonth,none,1
235132,exist,none,withinOneMonth,withoutInvoice,none,1
235200,none,none,withoutInvoice,withoutInvoice,none,1
235278,exist,none,withinOneMonth,withoutInvoice,low,1
235296,none,exist,withoutInvoice,withinOneMonth,none,1
235348,exist,none,withinOneMonth,withoutInvoice,none,1
235642,exist,none,withinOneMonth,withoutInvoice,none,1
235698,none,exist,withoutInvoice,withinOneMonth,none,1
23622,exist,exist,withinOneMonth,withinOneMonth,none,1
236444,exist,none,withinOneMonth,withoutInvoice,none,1
236483,exist,none,withinOneMonth,withoutInvoice,none,1
236754,exist,none,withinOneMonth,withoutInvoice,none,1
236888,exist,none,withinOneMonth,withoutInvoice,low,1
237141,exist,none,withinOneMonth,withoutInvoice,none,1
237356,exist,exist,withinTwoMonth,withoutMonth,high,1
237582,none,exist,withoutInvoice,withinOneMonth,low,1
237719,exist,exist,withinOneMonth,withinOneMonth,none,1
237807,none,exist,withoutInvoice,withinOneMonth,none,1
237879,exist,none,withinOneMonth,withoutInvoice,none,1
237974,exist,none,withinOneMonth,withoutInvoice,none,1
238071,exist,exist,withinOneMonth,withinOneMonth,high,1
238252,exist,none,withinOneMonth,withoutInvoice,none,1
238604,exist,exist,withinTwoMonth,withinTwoMonth,low,1
238705,none,exist,withoutInvoice,withinOneMonth,none,1
238756,exist,none,withinOneMonth,withoutInvoice,none,1
238822,exist,none,withinOneMonth,withoutInvoice,none,1
238988,exist,none,withinOneMonth,withoutInvoice,none,1
239131,none,none,withoutInvoice,withoutInvoice,none,1
239218,none,exist,withoutInvoice,withinOneMonth,none,1
239241,exist,exist,withinOneMonth,withinOneMonth,none,1
239304,none,exist,withoutInvoice,withinOneMonth,none,1
239394,exist,none,withinOneMonth,withoutInvoice,low,1
239990,exist,exist,withoutMonth,withoutMonth,none,1
240248,exist,none,withinTwoMonth,withoutInvoice,none,1
240301,exist,exist,withinTwoMonth,withoutMonth,low,1
240580,exist,exist,withoutMonth,withinOneMonth,none,1
240738,exist,none,withinOneMonth,withoutInvoice,none,1
240830,exist,none,withinOneMonth,withoutInvoice,low,1
240947,exist,none,withinOneMonth,withoutInvoice,none,1
240967,exist,none,withinOneMonth,withoutInvoice,none,1
241,exist,none,withoutMonth,withoutInvoice,none,1
241224,none,exist,withoutInvoice,withinOneMonth,none,1
241531,exist,exist,withinTwoMonth,withinOneMonth,none,1
241576,exist,none,withinOneMonth,withoutInvoice,none,1
241724,exist,none,withinOneMonth,withoutInvoice,none,1
241744,exist,none,withinOneMonth,withoutInvoice,none,1
242465,exist,none,withinOneMonth,withoutInvoice,none,1
242733,exist,exist,withinTwoMonth,withinOneMonth,none,1
24282,exist,exist,withinOneMonth,withinOneMonth,none,1
242869,exist,exist,withinOneMonth,withinOneMonth,none,1
243009,exist,none,withinOneMonth,withoutInvoice,none,1
243023,exist,none,withinOneMonth,withoutInvoice,none,1
243042,exist,none,withinOneMonth,withoutInvoice,none,1
243715,exist,none,withinOneMonth,withoutInvoice,none,1
244010,exist,exist,withinOneMonth,withinTwoMonth,low,1
244029,exist,none,withinOneMonth,withoutInvoice,none,1
244058,exist,none,withinOneMonth,withoutInvoice,none,1
244239,exist,none,withinOneMonth,withoutInvoice,none,1
244298,exist,none,withinOneMonth,withoutInvoice,none,1
244434,exist,none,withinOneMonth,withoutInvoice,low,1
244694,exist,none,withinOneMonth,withoutInvoice,none,1
245039,exist,none,withinOneMonth,withoutInvoice,none,1
245666,exist,none,withinOneMonth,withoutInvoice,none,1
245860,exist,none,withinOneMonth,withoutInvoice,none,1
24642,exist,none,withinOneMonth,withoutInvoice,none,1
246451,none,exist,withoutInvoice,withinOneMonth,low,1
246482,none,none,withoutInvoice,withoutInvoice,none,1
246502,exist,none,withinOneMonth,withoutInvoice,none,1
247185,exist,none,withinOneMonth,withoutInvoice,none,1
247286,exist,none,withinOneMonth,withoutInvoice,none,1
24731,exist,none,withinOneMonth,withoutInvoice,none,1
24732,exist,none,withinOneMonth,withoutInvoice,none,1
247348,none,exist,withoutInvoice,withinOneMonth,low,1
247434,exist,none,withinOneMonth,withoutInvoice,none,1
247487,exist,exist,withinOneMonth,withinTwoMonth,low,1
24774,exist,exist,withoutMonth,withinTwoMonth,none,1
247833,exist,none,withinOneMonth,withoutInvoice,none,1
247862,exist,none,withinOneMonth,withoutInvoice,none,1
247876,exist,exist,withinTwoMonth,withinOneMonth,low,1
248123,exist,none,withinOneMonth,withoutInvoice,none,1
24819,exist,none,withinOneMonth,withoutInvoice,none,1
248776,exist,exist,withinOneMonth,withinOneMonth,none,1
249036,none,exist,withoutInvoice,withinTwoMonth,none,1
249284,exist,none,withinOneMonth,withoutInvoice,none,1
249913,exist,exist,withinOneMonth,withinOneMonth,none,1
249996,exist,none,withinOneMonth,withoutInvoice,none,1
250081,exist,none,withinOneMonth,withoutInvoice,none,1
250311,exist,none,withinOneMonth,withoutInvoice,none,1
250668,exist,none,withinOneMonth,withoutInvoice,none,1
250764,exist,none,withinOneMonth,withoutInvoice,none,1
250908,exist,none,withinOneMonth,withoutInvoice,none,1
250996,exist,none,withinOneMonth,withoutInvoice,none,1
251216,none,exist,withoutInvoice,withinOneMonth,none,1
251401,exist,none,withinOneMonth,withoutInvoice,none,1
251644,exist,none,withinOneMonth,withoutInvoice,none,1
25188,none,exist,withoutInvoice,withinOneMonth,none,1
251937,exist,none,withinOneMonth,withoutInvoice,none,1
252150,exist,none,withinOneMonth,withoutInvoice,none,1
252386,none,exist,withoutInvoice,withinOneMonth,none,1
252440,none,exist,withoutInvoice,withinOneMonth,none,1
252661,exist,none,withinOneMonth,withoutInvoice,none,1
252666,exist,none,withinOneMonth,withoutInvoice,low,1
252686,exist,exist,withinOneMonth,withinOneMonth,low,1
252687,exist,exist,withinOneMonth,withinOneMonth,none,1
253105,exist,none,withinTwoMonth,withoutInvoice,none,1
253236,exist,none,withinOneMonth,withoutInvoice,none,1
253260,exist,none,withinTwoMonth,withoutInvoice,none,1
253441,none,none,withoutInvoice,withoutInvoice,none,1
253503,exist,exist,withoutMonth,withinOneMonth,none,1
253633,exist,none,withinOneMonth,withoutInvoice,none,1
253720,exist,exist,withinOneMonth,withinTwoMonth,high,1
253726,exist,none,withinOneMonth,withoutInvoice,none,1
253744,exist,none,withinOneMonth,withoutInvoice,none,1
253857,exist,none,withinOneMonth,withoutInvoice,none,1
254052,exist,none,withinOneMonth,withoutInvoice,none,1
254484,exist,none,withinOneMonth,withoutInvoice,none,1
255087,none,none,withoutInvoice,withoutInvoice,none,1
255294,exist,none,withinTwoMonth,withoutInvoice,low,1
255298,exist,none,withinOneMonth,withoutInvoice,high,1
255755,none,exist,withoutInvoice,withinOneMonth,none,1
255766,exist,none,withinOneMonth,withoutInvoice,none,1
255978,exist,none,withinOneMonth,withoutInvoice,none,1
256838,exist,none,withinOneMonth,withoutInvoice,none,1
